   1846    -665    8033      609    2552   -3161       53     -67     -42
   1806    -691    8010      584    2528   -3214       49     -80     -62
   1806    -691    8010      635    2528   -3149       50     -60     -51
   1806    -691    8010      593    2799   -3195       73     -49     -48
   1806    -691    8010      568    2522   -3208       93    -119     -51
   1810    -700    8108      601    2801   -3205       33     -78     -76
   1810    -700    8108      568    2535   -3193       49     -65     -70
   1810    -700    8108      555    2807   -3180       55     -69     -55
   1810    -700    8108      618    2552   -3163       65     -66     -55
   1794    -691    8105      556    2508   -3197       53     -76     -59
   1794    -691    8105      622    2536   -3195       46     -52     -52
   1794    -691    8105      685    2544   -3192       64     -62     -50
   1794    -691    8105      585    2521   -3181       60     -76     -44
   1871    -708    8129      622    2537   -3247       69     -53     -37
   1871    -708    8129      555    2577   -3180       52     -68     -45
   1871    -708    8129      585    2553   -3127       66     -76     -64
   1871    -708    8129      604    2610   -3214       59     -77     -63
   1825    -701    8068      589    2566   -3247       56     -74     -41
   1825    -701    8068      599    2579   -3237       66    -108     -76
   1825    -701    8068      627    2561   -3182       44     -57     -47
   1825    -701    8068      565    2543   -3173       55     -35     -33
   1804    -741    8063      594    2545   -3195       68     -86     -48
   1804    -741    8063      605    2315   -3211       74     -56     -56
   1804    -741    8063      572    2613   -3157       55     -65     -47
   1804    -741    8063      577    2749   -3187       40     -74     -54
   1806    -699    8021      606    2560   -3123       42     -49     -52
   1806    -699    8021      582    2556   -3181       55     -50     -38
   1806    -699    8021      634    2562   -3174       75     -87     -53
   1806    -699    8021      582    2559   -3179       59     -76     -57
   1838    -704    8056      619    2553   -3141       43     -38     -61
   1838    -704    8056      576    2539   -3201       61     -46     -45
   1838    -704    8056      611    2569   -3200       61     -80     -40
   1838    -704    8056      627    2588   -3182       54     -86     -55
   1808    -682    8047      575    2545   -3206       31     -39     -52
   1808    -682    8047      551    2573   -3164       52     -70     -57
   1808    -682    8047      655    2553   -3254       48     -52     -64
   1808    -682    8047      561    2569   -3158       57     -55     -47
   1821    -708    8065      600    2582   -3194       55     -67     -53
   1821    -708    8065      599    2562   -3135       44     -42     -27
   1821    -708    8065      576    2538   -3199       62     -82     -64
   1821    -708    8065      616    2538   -3214       58     -65     -64
   1823    -701    8078      663    2335   -3229       45     -60     -51
   1823    -701    8078      614    2608   -3207       29     -32     -38
   1823    -701    8078      572    2734   -3140       44     -61     -46
   1823    -701    8078      589    2564   -3189       65     -80     -49
   1809    -722    8074      607    2551   -3218       49     -48     -42
   1809    -722    8074      599    2554   -3183       41     -46     -42
   1809    -722    8074      628    2320   -3201       40     -40     -37
   1809    -722    8074      630    2552   -3156       75     -93     -51
   1816    -691    8075      608    2569   -3159       63     -83     -54
   1816    -691    8075      627    2515   -3167       42     -43     -48
   1816    -691    8075      595    2575   -3189       63     -56     -39
   1816    -691    8075      588    2512   -3145       53     -57     -45
   1852    -686    8035      687    2337   -3232       51     -46     -51
   1852    -686    8035      592    2570   -3207       72     -86     -42
   1852    -686    8035      608    2544   -3194       47     -57     -55
   1852    -686    8035      594    2517   -3161       40     -39     -56
   1824    -707    8052      635    2555   -3203       73     -70     -56
   1824    -707    8052      603    2579   -3170       72     -81     -51
   1824    -707    8052      610    2774   -3229       65     -93     -66
   1824    -707    8052      591    2545   -3155       26     -26     -41
   1825    -696    8061      533    2519   -3179       53     -46     -42
   1825    -696    8061      616    2546   -3164       68     -76     -50
   1825    -696    8061      600    2550   -3183       63     -84     -68
   1825    -696    8061      567    2539   -3188       64     -66     -39
   1813    -709    8090      563    2551   -3199       60     -80     -68
   1813    -709    8090      582    2552   -3248       60     -72     -70
   1813    -709    8090      655    2557   -3161       56     -65     -44
   1813    -709    8090      595    2585   -3169       73     -92     -50
   1791    -749    8062      603    2567   -3146       56     -70     -60
   1791    -749    8062      580    2550   -3216       47     -53     -42
   1791    -749    8062      591    2544   -3250       76     -95     -45
   1791    -749    8062      593    2779   -3195       45     -90     -71
   1802    -710    8058      581    2580   -3189       64     -81     -56
   1802    -710    8058      683    2357   -3232       43     -41     -31
   1802    -710    8058      617    2554   -3265       74     -88     -46
   1802    -710    8058      604    2544   -3201       59     -87     -73
   1820    -701    8041      615    2530   -3165       50     -61     -56
   1820    -701    8041      627    2311   -3179       60     -35     -37
   1820    -701    8041      591    2546   -3142       51     -50     -46
   1820    -701    8041      583    2535   -3197       55     -43     -43
   1813    -685    8047      629    2561   -3199       66     -78     -57
   1813    -685    8047      639    2522   -3195       59     -64     -45
   1813    -685    8047      613    2511   -3161       48     -59     -54
   1813    -685    8047      586    2524   -3204       67     -51     -43
   1809    -679    8053      532    2544   -3167       72     -85     -56
   1809    -679    8053      597    2564   -3180       66     -76     -66
   1809    -679    8053      580    2496   -3168       54     -44     -35
   1809    -679    8053      566    2522   -3229       80     -90     -30
   1800    -711    8053      598    2560   -3214       56     -88     -65
   1800    -711    8053      633    2551   -3167       42     -46     -56
   1800    -711    8053      597    2317   -3191       69     -84     -63
   1800    -711    8053      635    2537   -3210       35     -35     -60
   1839    -707    8003      647    2345   -3166       40     -52     -56
   1839    -707    8003      603    2569   -3170       60     -67     -45
   1839    -707    8003      503    2479   -3208       64     -80     -63
   1839    -707    8003      581    2561   -3178       63     -74     -59
   1813    -718    8037      614    2338   -3180       54     -56     -45
   1813    -718    8037      587    2579   -3172       61     -71     -71
   1813    -718    8037      648    2540   -3168       58     -65     -59
   1813    -718    8037      605    2567   -3183       47     -55     -55
   1812    -660    8062      643    2567   -3108       47     -58     -51
   1812    -660    8062      614    2558   -3183       31     -41     -34
   1812    -660    8062      566    2496   -3189       75     -91     -74
   1812    -660    8062      572    2548   -3147       66     -69     -57
   1804    -689    8060      602    2543   -3196       64     -79     -53
   1804    -689    8060      590    2550   -3202       52     -66     -54
   1804    -689    8060      658    2505   -3206       23     -24     -62
   1804    -689    8060      576    2575   -3182       48     -58     -48
   1839    -653    8009      578    2530   -3202       44     -42     -52
   1839    -653    8009      539    2576   -3197       72     -85     -68
   1839    -653    8009      605    2517   -3168       34     -40     -49
   1839    -653    8009      593    2542   -3175       40     -42     -41
   1820    -704    8032      602    2540   -3225       64     -84     -56
   1820    -704    8032      580    2549   -3181       75     -97     -62
   1820    -704    8032      642    2308   -3221       37     -45     -34
   1820    -704    8032      611    2595   -3182       20     -29     -43
   1830    -651    8078      642    2324   -3190       49     -55     -47
   1830    -651    8078      538    2525   -3216       90    -106     -44
   1830    -651    8078      600    2564   -3209       53     -71     -58
   1830    -651    8078      579    2556   -3153       36     -49     -48
   1867    -680    8064      571    2787   -3160       57     -49     -40
   1867    -680    8064      595    2539   -3225       92    -106     -59
   1867    -680    8064      663    2571   -3150       48     -65     -52
   1867    -680    8064      576    2564   -3190       50     -57     -34
   1833    -690    8067      610    2535   -3182       49     -70     -59
   1833    -690    8067      554    2564   -3203       55     -69     -62
   1833    -690    8067      621    2533   -3188       76     -55     -36
   1833    -690    8067      624    2558   -3176       51     -57     -43
   1843    -653    8042      645    2600   -3200       64     -81     -53
   1843    -653    8042      633    2555   -3141       53     -19     -36
   1843    -653    8042      574    2588   -3166       56     -62     -50
   1843    -653    8042      675    2363   -3239       35     -37     -37
   1872    -674    8037      585    2585   -3184       54     -70     -42
   1872    -674    8037      597    2527   -3221       48     -70     -48
   1872    -674    8037      593    2547   -3149       32     -41     -64
   1872    -674    8037      536    2532   -3163       54     -73     -62
   1858    -698    8052      612    2532   -3186       63     -72     -70
   1858    -698    8052      596    2344   -3197       58     -61     -48
   1858    -698    8052      605    2563   -3190       49     -54     -43
   1858    -698    8052      611    2565   -3183       56     -83     -63
   1852    -715    8035      587    2583   -3166       58     -73     -62
   1852    -715    8035      566    2520   -3170       44     -53     -29
   1852    -715    8035      616    2538   -3229       58     -78     -50
   1852    -715    8035      564    2552   -3215       52     -55     -46
   1811    -708    8099      628    2542   -3146       54     -62     -53
   1811    -708    8099      621    2567   -3141       80     -91     -80
   1811    -708    8099      583    2515   -3187       43     -57     -53
   1811    -708    8099      597    2523   -3211       35     -33     -33
   1816    -704    8093      574    2778   -3223       50     -75     -58
   1816    -704    8093      630    2573   -3177       57     -68     -59
   1816    -704    8093      564    2520   -3187       69     -85     -71
   1816    -704    8093      642    2561   -3201       70     -88     -46
   1829    -725    8057      621    2535   -3165       55     -59     -50
   1829    -725    8057      596    2519   -3193       42     -48     -60
   1829    -725    8057      603    2555   -3229       79     -68     -56
   1829    -725    8057      584    2591   -3197       68     -83     -52
   1836    -725    8017      641    2317   -3224       42     -30     -29
   1836    -725    8017      575    2541   -3185       61     -72     -36
   1836    -725    8017      611    2315   -3197       53     -86     -72
   1836    -725    8017      609    2563   -3202       49     -55     -59
   1817    -720    8024      600    2519   -3206       72     -61     -51
   1817    -720    8024      616    2502   -3120       57     -68     -51
   1817    -720    8024      590    2627   -3159       74     -86     -71
   1817    -720    8024      658    2336   -3195       41     -45     -49
   1813    -717    8088      617    2577   -3170       43     -48     -43
   1813    -717    8088      535    2775   -3178       69     -55     -49
   1813    -717    8088      599    2525   -3173       55     -69     -62
   1813    -717    8088      672    2518   -3235       45     -40     -42
   1820    -704    8051      637    2501   -3196       63     -73     -56
   1820    -704    8051      635    2541   -3253       59    -102     -81
   1820    -704    8051      613    2577   -3218       53     -58     -51
   1820    -704    8051      594    2583   -3164       57     -46     -54
   1789    -742    8083      501    2565   -3186       48     -63     -50
   1789    -742    8083      598    2508   -3206       41     -46     -34
   1789    -742    8083      607    2535   -3185       69     -58     -50
   1789    -742    8083      555    2515   -3251       88    -108     -33
   1816    -712    8055      617    2561   -3203       42     -73     -66
   1816    -712    8055      605    2576   -3134       61     -75     -68
   1816    -712    8055      595    2539   -3175       64     -34     -34
   1816    -712    8055      617    2563   -3228       69     -79     -43
   1789    -707    8055      595    2747   -3160       58     -67     -60
   1789    -707    8055      609    2533   -3188       56     -66     -57
   1789    -707    8055      633    2307   -3191       51     -42     -43
   1789    -707    8055      605    2596   -3191       51     -58     -43
   1822    -717    8032      554    2764   -3104       66     -67     -49
   1822    -717    8032      582    2580   -3208       58     -74     -50
   1822    -717    8032      619    2321   -3190       47     -84     -65
   1822    -717    8032      622    2538   -3182       48     -57     -59
   1852    -683    8082      581    2532   -3221       74     -58     -41
   1852    -683    8082      593    2485   -3152       54     -65     -53
   1852    -683    8082      576    2558   -3169       56     -95     -69
   1852    -683    8082      615    2565   -3197       58     -69     -53
   1837    -734    8097      552    2562   -3172       49     -45     -36
   1837    -734    8097      576    2572   -3173       57     -65     -68
   1837    -734    8097      557    2567   -3220       37     -42     -32
   1837    -734    8097      656    2564   -3224       66     -62     -42
   1841    -747    8097      607    2548   -3220       54     -67     -54
   1841    -747    8097      616    2552   -3209       58     -75     -61
   1841    -747    8097      601    2539   -3268       81     -96     -39
   1841    -747    8097      572    2782   -3204       57     -70     -59
   1851    -713    8061      582    2536   -3196       68     -77     -48
   1851    -713    8061      554    2318   -3163       58     -66     -57
   1851    -713    8061      617    2557   -3190       64     -77     -55
   1851    -713    8061      629    2373   -3197       50     -41     -38
   1849    -721    8046      592    2572   -3195       55     -60     -42
   1849    -721    8046      574    2544   -3157       63     -75     -55
   1849    -721    8046      590    2538   -3176       45     -57     -68
   1849    -721    8046      616    2522   -3210       61     -67     -45
   1829    -718    8026      604    2538   -3180       52     -57     -42
   1829    -718    8026      599    2595   -3164       50     -72     -54
   1829    -718    8026      604    2560   -3178       68     -77     -63
   1829    -718    8026      597    2531   -3225       75     -65     -47
   1833    -700    8067      566    2558   -3157       60     -69     -50
   1833    -700    8067      613    2587   -3160       49     -77     -73
   1833    -700    8067      614    2548   -3233       73     -87     -59
   1833    -700    8067      556    2558   -3161       69     -73     -38
   1811    -714    8069      615    2783   -3208       62     -85     -59
   1811    -714    8069      623    2491   -3185       30     -32     -46
   1811    -714    8069      612    2550   -3189       36     -36     -39
   1811    -714    8069      582    2510   -3165       68     -82     -51
   1803    -726    8053      620    2479   -3220       47     -48     -45
   1803    -726    8053      605    2597   -3138       72     -72     -55
   1803    -726    8053      566    2556   -3139       46     -40     -33
   1803    -726    8053      561    2549   -3157       64     -77     -58
   1796    -743    8058      600    2520   -3208       51     -60     -75
   1796    -743    8058      659    2351   -3218       48     -59     -51
   1796    -743    8058      634    2593   -3183       35     -38     -24
   1796    -743    8058      593    2731   -3147       48     -62     -59
   1820    -724    8013      610    2527   -3207       65     -81     -60
   1820    -724    8013      645    2353   -3190       50     -49     -49
   1820    -724    8013      570    2579   -3194       52     -65     -42
   1820    -724    8013      599    2333   -3208       48     -72     -58
   1854    -723    8072      558    2540   -3191       47     -48     -52
   1854    -723    8072      640    2558   -3181       57     -28     -27
   1854    -723    8072      590    2582   -3190       56     -70     -53
   1854    -723    8072      642    2592   -3171       56     -95     -80
   1841    -713    8111      627    2531   -3202       30     -39     -44
   1841    -713    8111      584    2579   -3240       54     -78     -65
   1841    -713    8111      612    2582   -3168       73     -91     -57
   1841    -713    8111      603    2537   -3143       80     -58     -41
   1857    -699    8029      514    2534   -3144       56     -70     -53
   1857    -699    8029      631    2550   -3164       53     -61     -57
   1857    -699    8029      566    2528   -3157       45     -44     -50
   1857    -699    8029      550    2513   -3216       80     -95     -48
   1867    -728    8073      590    2310   -3191       54     -62     -53
   1867    -728    8073      557    2512   -3176       69     -73     -47
   1867    -728    8073      637    2333   -3179       54     -64     -50
   1867    -728    8073      606    2530   -3190       41     -50     -57
   1858    -723    8072      575    2319   -3205       65     -62     -50
   1858    -723    8072      633    2600   -3182       53     -60     -38
   1858    -723    8072      616    2762   -3204       44     -60     -55
   1858    -723    8072      586    2542   -3175       52     -54     -64
   1856    -701    8021      589    2567   -3163       79     -62     -49
   1856    -701    8021      593    2539   -3181       71     -74     -35
   1856    -701    8021      598    2540   -3213       59     -76     -57
   1856    -701    8021      597    2575   -3187       51     -57     -61
   1860    -720    8058      675    2562   -3235       41     -48     -34
   1860    -720    8058      638    2518   -3205       38     -36     -36
   1860    -720    8058      591    2595   -3168       52     -65     -45
   1860    -720    8058      588    2510   -3184       51     -60     -54
   1804    -745    7974      594    2534   -3231       50     -41     -28
   1804    -745    7974      608    2528   -3189       41     -54     -36
   1804    -745    7974      589    2570   -3228       64     -74     -66
   1804    -745    7974      572    2530   -3224       55     -62     -48
   1827    -709    8020      578    2580   -3211       43     -36     -29
   1827    -709    8020      597    2541   -3231       62     -84     -69
   1827    -709    8020      629    2550   -3165       68     -74     -64
   1827    -709    8020      639    2309   -3194       71     -79     -64
   1815    -732    8031      606    2575   -3165       56     -62     -30
   1815    -732    8031      590    2774   -3220       50     -49     -41
   1815    -732    8031      589    2515   -3213       70     -83     -44
   1815    -732    8031      563    2599   -3200       60     -70     -65
   1796    -717    8044      623    2538   -3183       58     -75     -66
   1796    -717    8044      576    2558   -3212       60     -74     -57
   1796    -717    8044      624    2346   -3179       60     -50     -47
   1796    -717    8044      575    2529   -3185       65     -84     -49
   1831    -718    8048      571    2317   -3262       60     -69     -58
   1831    -718    8048      633    2515   -3194       68     -72     -38
   1831    -718    8048      625    2498   -3246       62     -75     -56
   1831    -718    8048      623    2583   -3137       43     -45     -43
   1850    -702    8089      598    2524   -3200       62     -70     -50
   1850    -702    8089      573    2597   -3222       58     -53     -49
   1850    -702    8089      576    2565   -3153       59     -76     -51
   1850    -702    8089      685    2811   -3178       54     -71     -69
   1831    -704    8080      641    2524   -3181       38     -50     -45
   1831    -704    8080      545    2531   -3178       65     -68     -45
   1831    -704    8080      605    2553   -3144       35     -23     -46
   1831    -704    8080      639    2333   -3201       65     -53     -45
   1823    -699    8053      566    2542   -3214       64     -79     -61
   1823    -699    8053      651    2367   -3204       54     -45     -51
   1823    -699    8053      591    2515   -3184       50     -63     -29
   1823    -699    8053      584    2566   -3175       45     -90     -72
   1799    -731    8057      625    2519   -3159       42     -50     -49
   1799    -731    8057      592    2531   -3198       70     -78     -54
   1799    -731    8057      606    2560   -3231       56     -76     -71
   1799    -731    8057      683    2502   -3214       56     -37     -43
   1850    -692    8053      535    2563   -3158       67     -74     -52
   1850    -692    8053      611    2595   -3212       64     -68     -62
   1850    -692    8053      579    2619   -3205       52     -51     -39
   1850    -692    8053      591    2570   -3243       44     -52     -40
   1818    -706    7985      613    2597   -3196       50     -57     -44
   1818    -706    7985      615    2578   -3182       61     -67     -64
   1818    -706    7985      599    2771   -3182       67     -56     -53
   1818    -706    7985      619    2538   -3199       74     -90     -57
   1812    -715    8051      612    2314   -3180       58     -59     -57
   1812    -715    8051      568    2538   -3201       60     -66     -33
   1812    -715    8051      600    2316   -3200       64     -57     -48
   1812    -715    8051      629    2583   -3163       58     -68     -58
   1849    -696    8080      636    2531   -3187       64     -47     -31
   1849    -696    8080      612    2578   -3227       47     -57     -47
   1849    -696    8080      612    2539   -3179       54     -78     -70
   1849    -696    8080      572    2562   -3215       62     -72     -56
   1835    -713    8034      578    2583   -3137       58     -43     -41
   1835    -713    8034      563    2549   -3201       64     -82     -72
   1835    -713    8034      607    2564   -3184       26     -34     -33
   1835    -713    8034      584    2530   -3170       62     -63     -53
   1809    -736    8040      643    2574   -3163       49     -52     -49
   1809    -736    8040      559    2521   -3141       57     -53     -46
   1809    -736    8040      603    2572   -3226       65     -75     -37
   1809    -736    8040      619    2305   -3206       45     -62     -57
   1788    -718    8013      631    2549   -3236       45     -53     -64
   1788    -718    8013      484    2768   -3187       59     -79     -62
   1788    -718    8013      619    2573   -3150       71     -82     -66
   1788    -718    8013      568    2310   -3202       45     -43     -39
   1806    -683    8006      597    2575   -3178       52     -58     -46
   1806    -683    8006      588    2558   -3186       59     -83     -67
   1806    -683    8006      632    2526   -3195       43     -44     -58
   1806    -683    8006      601    2506   -3231       78     -62     -51
   1797    -713    8095      609    2553   -3213       62     -72     -50
   1797    -713    8095      611    2540   -3231       77     -95     -51
   1797    -713    8095      641    2333   -3222       44     -40     -38
   1797    -713    8095      594    2576   -3203       50     -54     -52
   1811    -725    8064      591    2333   -3202       63     -57     -46
   1811    -725    8064      649    2567   -3194       45     -52     -46
   1811    -725    8064      610    2586   -3191       72    -102     -82
   1811    -725    8064      602    2530   -3186       51     -54     -52
   1828    -696    8035      568    2584   -3183       62     -57     -39
   1828    -696    8035      586    2596   -3221       56     -60     -64
   1828    -696    8035      578    2527   -3193       57     -37     -43
   1828    -696    8035      597    2557   -3159       68     -81     -49
   1802    -684    8071      645    2549   -3197       37     -51     -41
   1802    -684    8071      649    2563   -3222       61     -70     -52
   1802    -684    8071      661    2595   -3153       41     -35     -61
   1802    -684    8071      581    2557   -3200       64     -46     -46
   1795    -689    8076      640    2552   -3221       82    -102     -56
   1795    -689    8076      616    2322   -3213       61     -64     -49
   1795    -689    8076      555    2553   -3171       60     -71     -29
   1795    -689    8076      603    2763   -3189       34     -91     -63
